Time (s),Displacement (m)
0.0,-1.0078732094816148e-10
0.0020008003201280513,-7.43330962502292e-07
0.004001600640256103,1.2037137703941077e-06
0.006002400960384154,-1.2057409785791674e-06
0.008003201280512205,7.486406575122194e-07
0.010004001600640256,-6.46954471832742e-09
0.012004801920768308,-7.381650707139265e-07
0.014005602240896359,1.2017178359660634e-06
0.01600640256102441,-1.2076750224933756e-06
0.018007202881152463,7.537682257378691e-07
0.020008003201280513,-1.2838138524478179e-08
0.022008803521408563,-7.329805134185321e-07
0.024009603841536616,1.1996915144693205e-06
0.02601040416166467,-1.2095785287033286e-06
0.028011204481792718,7.588767339094969e-07
0.030012004801920768,-1.9206407700834952e-08
0.03201280512204882,-7.277774217146877e-07
0.034013605442176874,1.1976348571421733e-06
0.03601440576230493,-1.2114514490762873e-06
0.03801520608243297,7.639660528515503e-07
0.040016006402561026,-2.5574191217088207e-08
0.04201680672268908,-7.225559271696369e-07
0.044017607042817125,1.195547915989997e-06
0.04601840736294518,-1.213293736252907e-06
0.04801920768307323,7.690360538736831e-07
0.050020008003201284,-3.194132805515049e-08
0.05202080832332934,-7.173161618159653e-07
0.05402160864345738,1.1934307437839319e-06
0.056022408963585436,-1.2151053436484599e-06
0.05802320928371349,7.740866087740148e-07
0.060024009603841535,-3.830765721331349e-08
0.06202480992396959,-7.120582581482612e-07
0.06402561024409764,1.1912833940595602e-06
0.06602641056422569,-1.2168862254539885e-06
0.06802721088435375,7.791175898424079e-07
0.0700280112044818,-4.4673017710310164e-08
0.07202881152460985,-7.0678234911975e-07
0.0740296118447379,1.1891059211155355e-06
0.07603041216486595,-1.2186363366374765e-06
0.078031212484994,7.841288698636827e-07
0.08003201280512205,-5.103724858935838e-08
0.0820328131252501,-7.014885681390062e-07
0.08403361344537816,1.1868983800122204e-06
0.0860344137655062,-1.2203556329449838e-06
0.08803521408563425,7.891203221207707e-07
0.09003601440576231,-5.740018892219495e-08
0.09203681472589036,-6.961770490664318e-07
0.09403761504601842,1.1846608265702919e-06
0.09603841536614646,-1.2220440709017713e-06
0.09803921568627451,7.940918203980605e-07
0.10004001600640257,-6.376167781324393e-08
0.10204081632653061,-6.908479262110205e-07
0.10404161664665867,1.1823933173693296e-06
0.10604241696678672,-1.223701607813381e-06
0.10804321728691477,7.990432389844613e-07
0.11004401760704283,-7.012155440363094e-08
0.11204481792717087,-6.85501334326886e-07
0.11404561824729892,1.1800959097463855e-06
0.11604641856742698,-1.2253282017667445e-06
0.11804721888755502,8.039744526765966e-07
0.12004801920768307,-7.647965787516104e-08
0.12204881952781113,-6.801374086098705e-07
0.12404961984793918,1.1777686617945337e-06
0.12605042016806722,-1.2269238116312226e-06
0.12805122048819528,8.088853367820407e-07
0.13005202080832334,-8.283582745467263e-08
0.13205282112845138,-6.747562846941258e-07
0.13405362144857944,1.1754116323614017e-06
0.1360544217687075,-1.2284883970596516e-06
0.13805522208883553,8.13775767122387e-07
0.1400560224089636,-8.918990241763572e-08
0.14205682272909165,-6.693580986486529e-07
0.1440576230492197,1.173024881047668e-06
0.14605842336934774,-1.2300219184893625e-06
0.1480592236894758,8.186456200365408e-07
0.15006002400960386,-9.554172209277289e-08
0.1520608243297319,-6.639429869740141e-07
0.15406162464985995,1.1706084682056247e-06
0.156062424969988,-1.23152433714319e-06
0.15806322529011604,8.234947723835425e-07
0.1600640256102441,-1.0189112586558343e-07
0.16206482593037216,-6.585110865985451e-07
0.1640656262505002,1.1681624549375133e-06
0.16606642657062826,-1.2329956150304118e-06
0.16806722689075632,8.283231015460941e-07
0.17006802721088435,-1.082379531827637e-07
0.1720688275310124,-6.53062534875352e-07
0.17406962785114047,1.1656869030941032e-06
0.1760704281712685,-1.234435714947792e-06
0.17807122849139656,8.331304854332493e-07
0.18007202881152462,-1.1458204355626678e-07
0.18207282913165268,-6.475974695783469e-07
0.1840736294517807,1.16318187527313e-06
0.18607442977190877,-1.235844600480438e-06
0.18807523009203683,8.379168024837995e-07
0.19007603041216486,-1.2092323656700215e-07
0.19207683073229292,-6.421160288992259e-07
0.19407763105242098,1.160647434817569e-06
0.19607843137254902,-1.2372222360027653e-06
0.19807923169267708,8.426819316692138e-07
0.20008003201280514,-1.2726137186942978e-07
0.20208083233293317,-6.366183514436664e-07
0.20408163265306123,1.1580836458142499e-06
0.2060824329731893,-1.2385685866793942e-06
0.20808323329331735,8.474257524967511e-07
0.21008403361344538,-1.3359628919507705e-07
0.21208483393357344,-6.3110457622779e-07
0.2140856342537015,1.1554905730919738e-06
0.21608643457382953,-1.2398836184660107e-06
0.2180872348939576,8.52148145012401e-07
0.22008803521408565,-1.3992782835705725e-07
0.22208883553421369,-6.255748426750521e-07
0.22408963585434175,1.1528682822202412e-06
0.2260904361744698,-1.2411672981102412e-06
0.22809123649459784,8.568489898040775e-07
0.2300920368147259,-1.4625582925358297e-07
0.23209283713485396,-6.200292906122189e-07
0.234093637454982,1.1502168395071377e-06
0.23609443777511005,-1.2424195931525093e-06
0.2380952380952381,8.615281680045312e-07
0.24009603841536614,-1.5258013187276608e-07
0.2420968387354942,-6.144680602661113e-07
0.24409763905562226,1.147536311998025e-06
0.24609843937575032,-1.2436404719268326e-06
0.24809923969587835,8.661855612943824e-07
0.2501000400160064,-1.5890057629594812e-07
0.25210084033613445,-6.08891292259996e-07
0.2541016406562625,1.1448267674736846e-06
0.25610244097639057,-1.2448299035616318e-06
0.2581032412965186,8.708210519051116e-07
0.2601040416166467,-1.652170027021733e-07
0.26210484193677475,-6.032991276099687e-07
0.26410564225690275,1.1420882744486317e-06
0.2661064425770308,-1.245987857980512e-06
0.26810724289715887,8.75434522622039e-07
0.27010804321728693,-1.7152925137187267e-07
0.272108843537415,-5.97691707721702e-07
0.27410964385754305,1.139320902169353e-06
0.27611044417767105,-1.2471143059030093e-06
0.2781112444977991,8.800258567872874e-07
0.2801120448179272,-1.7783716269126005e-07
0.28211284513805523,-5.920691743862392e-07
0.2841136454581833,1.1365247206126802e-06
0.28611444577831135,-1.2482092188453945e-06
0.2881152460984394,8.845949383027841e-07
0.2901160464185674,-1.8414057715636745e-07
0.2921168467386955,-5.8643166977704e-07
0.29411764705882354,1.1336998004838656e-06
0.2961184473789516,-1.2492725691212684e-06
0.29811924769907966,8.891416516329899e-07
0.3001200480192077,-1.9043933537679316e-07
0.3021208483393357,-5.807793364460704e-07
0.3041216486594638,1.1308462132147894e-06
0.30612244897959184,-1.2503043298423866e-06
0.3081232492997199,8.936658818080797e-07
0.31012404961984796,-1.9673327807973277e-07
0.312124849939976,-5.751123173201965e-07
0.31412565026010403,1.1279640309623158e-06
0.3161264505802321,-1.2513044749192657e-06
0.31812725090036015,8.981675144268474e-07
0.3201280512204882,-2.0302224611436236e-07
0.32212885154061627,-5.69430755697891e-07
0.32412965186074433,1.1250533266063074e-06
0.3261304521808724,-1.2522729790619115e-06
0.3281312525010004,9.026464356593427e-07
0.33013205282112845,-2.09306080455507e-07
0.3321328531412565,-5.637347952449687e-07
0.33413365346138457,1.122114173747945e-06
0.33613445378151263,-1.2532098177803478e-06
