Time (s),Displacement (m)
0.0,-0.0014454539856493028
0.01002004008016032,-0.005709278975866161
0.02004008016032064,-0.009950481681379028
0.03006012024048096,-0.014152256881161314
0.04008016032064128,-0.018297955580614356
0.0501002004008016,-0.02237115098107008
0.06012024048096192,-0.026355703568871257
0.07014028056112225,-0.03023582506612138
0.08016032064128256,-0.03399614098970835
0.09018036072144288,-0.03762175157071909
0.1002004008016032,-0.04109829079286046
0.11022044088176353,-0.044411983315953724
0.12024048096192384,-0.047549699058950796
0.13026052104208416,-0.05049900522619426
0.1402805611222445,-0.05324821557077325
0.1503006012024048,-0.05578643669977615
0.16032064128256512,-0.05810361123796088
0.17034068136272545,-0.06019055767881262
0.18036072144288576,-0.06203900676508427
0.1903807615230461,-0.06364163425466622
0.2004008016032064,-0.0649920899419551
0.21042084168336672,-0.06608502281972786
0.22044088176352705,-0.06691610228182081
0.23046092184368736,-0.06748203528260023
0.24048096192384769,-0.06778057938523284
0.250501002004008,-0.06781055164705367
0.2605210420841683,-0.0675718333068246
0.27054108216432865,-0.06706537025531041
0.280561122244489,-0.0662931692873081
0.2905811623246493,-0.06525829014998026
0.3006012024048096,-0.06396483341899988
0.3106212424849699,-0.062417924250545924
0.32064128256513025,-0.06062369207353019
0.3306613226452906,-0.05858924630252239
0.3406813627254509,-0.056322648167607965
0.3507014028056112,-0.053832878772799284
0.3607214428857715,-0.05112980350956427
0.37074148296593185,-0.048224132966479816
0.3807615230460922,-0.04512738048990015
0.3907815631262525,-0.04185181656380037
0.4008016032064128,-0.03841042018955982
0.4108216432865731,-0.03481682745833578
0.42084168336673344,-0.03108527751980364
0.4308617234468938,-0.027230556161355092
0.4408817635270541,-0.02326793722131434
0.45090180360721444,-0.019213122068315547
0.4609218436873747,-0.01508217738664606
0.47094188376753504,-0.010891471514073157
0.48096192384769537,-0.006657609584408176
0.4909819639278557,-0.0023973677317961515
0.501002004008016,0.0018723733825612128
0.5110220440881763,0.006134695457857502
0.5210420841683366,0.010372709590275787
0.531062124248497,0.014569623193100888
0.5410821643286573,0.018708806535187632
0.5511022044088176,0.022773858634134846
0.561122244488978,0.0267486722430716
